D_id,G_id,paper,sentence,cre_Cause-associated,cre_Appositive,cre_In-patient,odds_ratio_count,spacy_ore,openie_ore,tagore_positive,tagore_mutation,tagore_mutations,tagore_glof,gpt_paper,gpt_triplet
MESH:C562538,3630,2,0,0,0,0,0,0,0,2,0,0,0,2,4
MESH:C562538,2244,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,2993,1,0,0,0,0,0,0,0,0,0,0,0,1,7
MESH:C562538,7124,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,3569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,3552,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,1401,1,0,0,0,0,0,0,0,2,0,0,0,1,3
MESH:C562538,3586,1,0,0,0,0,0,0,0,2,0,0,0,1,3
MESH:C562538,6717,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,4088,1,0,0,0,0,0,0,0,2,0,0,0,1,6
MESH:C562538,241,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,53358,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,8878,1,0,0,0,0,0,0,0,0,0,0,0,1,3
MESH:C562538,387,1,0,0,0,0,0,0,0,0,0,0,0,1,3
MESH:C562538,51136,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,6093,1,0,0,0,0,0,0,0,2,0,0,0,1,2
MESH:C562538,3932,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,6696,1,0,0,0,0,0,0,0,0,0,0,0,1,4
MESH:C562538,7422,1,0,0,0,0,0,0,0,2,0,0,0,1,2
MESH:C562538,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,22937,1,0,0,0,0,0,0,0,1,0,0,0,1,1
MESH:C562538,2668,1,0,0,0,0,0,0,0,1,0,0,0,1,1
MESH:C562538,2335,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,2523,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,375519,1,0,0,0,0,0,0,0,3,0,0,0,1,3
MESH:C562538,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,5318,1,0,0,0,0,0,0,0,5,2,0,0,1,6
MESH:C562538,1513,1,0,0,0,0,0,0,0,2,2,0,0,1,3
MESH:C562538,6323,1,0,0,0,0,0,0,0,1,0,0,0,1,2
MESH:C562538,6326,1,0,0,0,0,0,0,0,2,0,0,0,1,3
MESH:C562538,6334,1,0,0,0,0,0,0,0,2,0,0,0,1,2
MESH:C562538,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,11069,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,80835,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,3805,1,0,0,0,0,0,0,0,0,0,0,0,1,3
MESH:C562538,5465,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,23569,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,2308,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,10891,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,2597,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,142,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,5829,1,0,0,0,0,0,0,0,1,0,0,0,1,5
MESH:C562538,7037,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:C562538,382,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,8766,1,0,0,0,0,0,0,0,1,0,0,0,1,2
MESH:C562538,7511,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:C562538,4683,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,2701,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,3082,1,0,0,0,0,0,0,0,0,0,0,0,1,3
MESH:C562538,6331,1,0,0,0,0,0,0,0,0,0,0,0,1,2
MESH:C562538,5816,1,0,0,0,0,0,0,0,1,0,0,0,1,4
MESH:C562538,5879,1,0,0,0,0,0,0,0,1,3,0,0,1,4
MESH:D001321,5020,314,382,0,0,0,0,48,60,221,0,0,0,204,974
MESH:D001321,4524,37,68,41,0,11,3,3,10,124,5,0,0,27,272
MESH:D001321,4204,234,203,0,0,19,0,23,38,405,220,8,20,156,889
MESH:D001321,6532,156,238,3,0,7,0,29,32,218,12,0,2,100,539
MESH:D001321,5021,101,145,23,0,13,0,15,12,336,0,0,0,74,640
MESH:D001321,2332,334,200,1,0,2,0,11,6,542,129,1,2,243,1015
MESH:D001321,85358,176,162,3,3,5,0,18,21,395,162,2,24,132,778
MESH:D001321,627,129,165,1,0,1,0,26,28,129,0,0,0,86,393
MESH:D001321,54413,83,97,14,11,8,0,7,8,221,130,2,0,63,400
MESH:D001321,26047,93,118,10,3,4,0,15,13,301,21,0,2,73,472
MESH:D001321,5649,80,147,9,0,9,0,7,25,164,7,0,0,56,335
MESH:D001321,57502,57,77,10,1,3,4,12,2,120,26,3,0,38,212
MESH:D001321,5973,210,129,0,0,0,0,13,9,42,0,0,0,65,167
MESH:D001321,2020,27,45,18,2,4,0,9,6,82,2,0,0,19,147
MESH:D001321,7248,144,139,0,0,0,0,11,14,294,92,0,6,111,489
MESH:D001321,414,198,147,0,0,0,0,4,8,21,0,0,0,67,233
MESH:D001321,2562,59,58,6,0,3,2,14,8,191,1,0,0,36,335
MESH:D001321,7249,144,126,0,0,1,0,10,12,311,113,2,9,107,541
MESH:D001321,5728,102,113,0,1,8,0,9,12,215,122,3,3,74,476
MESH:D001321,2475,193,88,0,0,0,0,6,9,203,17,0,0,133,570
MESH:D001321,3569,102,67,0,0,0,0,14,12,127,0,0,0,78,369
MESH:D001321,7124,96,61,0,0,0,0,14,10,109,0,0,0,78,354
MESH:D001321,7421,18,35,4,0,2,3,8,10,53,2,0,0,11,103
MESH:D001321,551,98,102,0,0,0,0,6,9,64,0,0,0,49,213
MESH:D001321,8604,21,42,13,0,2,0,3,1,111,0,0,0,17,162
MESH:D001321,57680,65,79,0,0,1,0,10,15,168,52,0,12,50,341
MESH:D001321,9378,89,71,6,0,3,0,1,2,181,29,1,0,64,335
MESH:D001321,6343,81,132,0,0,0,0,0,11,11,0,0,0,26,88
MESH:D001321,3198,20,40,10,0,7,0,1,6,38,1,0,0,10,64
MESH:D001321,91752,13,31,9,0,1,0,7,8,34,0,0,0,11,66
MESH:D001321,2004,85,67,0,0,2,0,8,7,44,0,0,0,62,386
MESH:D001321,22941,82,73,0,0,1,0,7,8,124,40,1,0,55,245
MESH:D001321,3458,53,44,0,0,0,0,16,6,52,0,0,0,43,194
MESH:D001321,3356,50,41,4,0,6,0,5,4,61,0,0,0,31,148
MESH:D001321,5444,10,22,5,0,11,0,6,5,22,0,0,0,8,59
MESH:D001321,7337,66,51,0,1,0,0,9,6,150,16,0,5,52,284
MESH:D001321,775,45,32,9,0,0,0,1,2,161,46,0,3,36,239
MESH:D001321,3565,42,46,0,0,0,0,11,10,48,0,0,0,31,153
MESH:D001321,5443,50,54,0,0,0,0,6,17,18,1,0,0,25,70
MESH:D001321,2567,17,17,6,0,9,0,4,3,44,1,0,0,14,102
MESH:D001321,64222,90,67,0,0,0,0,3,3,16,0,0,0,42,162
MESH:D001321,2626,10,15,2,0,17,0,5,3,43,14,0,0,7,88
MESH:D001321,3479,51,59,0,0,0,0,5,11,28,0,0,0,35,154
MESH:D001321,7472,15,32,8,0,0,0,2,4,48,1,0,0,12,85
MESH:D001321,4137,81,44,0,0,0,0,7,3,56,6,0,0,53,205
MESH:D001321,4763,61,67,0,0,2,0,3,5,88,1,0,0,43,204
MESH:D001321,4128,33,43,0,0,0,0,9,11,40,4,0,0,21,105
MESH:D001321,6326,64,44,0,1,5,0,3,4,212,85,0,6,58,385
MESH:D001321,27185,23,22,5,0,0,0,6,6,51,0,0,0,16,71
MESH:D001321,6531,36,33,3,1,3,0,3,5,95,6,1,0,26,190
MESH:D001321,23394,42,45,0,1,0,0,6,9,94,47,0,1,30,192
MESH:D001321,2739,10,26,4,0,3,0,6,3,19,0,0,0,5,38
MESH:D001321,351,47,43,0,1,0,0,7,2,41,4,0,0,32,176
MESH:D001321,1950,18,36,1,1,0,0,8,5,8,2,0,0,7,32
MESH:D001321,3123,18,47,0,0,0,0,8,7,21,0,0,0,10,55
MESH:D001321,93986,46,44,0,0,0,0,6,6,76,6,0,0,33,160
MESH:D001321,2904,30,25,3,0,6,0,3,1,72,23,2,0,26,153
MESH:D001321,6616,13,11,6,0,5,0,2,3,62,3,0,0,12,111
MESH:D001321,2898,14,24,6,0,1,0,1,4,77,8,0,2,13,139
MESH:D001321,4155,42,42,0,0,0,0,6,3,24,1,0,0,20,82
MESH:D001321,27086,31,29,0,0,3,0,7,3,99,21,0,4,28,189
MESH:D001321,55840,29,90,0,0,0,0,0,0,2,0,0,0,6,13
MESH:D001321,3082,14,33,0,0,0,0,8,8,16,0,0,0,9,55
MESH:D001321,552,30,42,1,0,4,0,2,3,78,0,0,0,21,129
MESH:D001321,2557,9,14,5,1,0,0,3,4,38,3,0,0,7,69
MESH:D001321,207,61,40,0,0,0,0,3,4,77,6,0,0,51,211
MESH:D001321,2770,44,40,0,0,0,0,4,5,30,0,0,0,26,99
MESH:D001321,3667,2,5,2,0,1,3,1,1,11,0,0,0,1,14
MESH:D001321,2146,3,9,7,0,0,0,2,2,9,1,0,0,2,17
MESH:D001321,833,44,40,0,0,0,0,4,3,2,0,0,0,13,58
MESH:D001321,26053,43,35,0,0,5,0,1,4,87,13,0,0,33,170
MESH:D001321,438,9,21,3,0,6,0,1,3,38,8,0,0,9,112
MESH:D001321,54898,1,5,3,0,1,2,2,0,34,0,0,0,1,55
MESH:D001321,4922,14,18,0,0,0,0,6,14,5,0,0,0,7,14
MESH:D001321,23191,35,20,0,2,5,0,1,3,94,1,0,10,30,184
MESH:D001321,5594,44,27,0,0,0,0,3,8,67,6,0,0,35,209
MESH:D001321,1401,29,20,0,0,0,0,7,4,21,0,0,0,17,63
MESH:D001321,23126,19,17,0,2,3,0,4,2,51,22,0,5,15,107
MESH:D001321,2950,13,21,0,0,4,1,2,3,44,0,0,0,11,93
MESH:D001321,57379,69,32,0,0,0,0,1,1,2,1,0,0,18,55
MESH:D001321,140733,14,14,2,0,2,1,1,2,46,0,0,0,14,85
MESH:D001321,3605,32,37,0,0,0,0,2,6,35,0,0,0,26,135
MESH:D001321,3576,33,20,0,0,0,0,5,5,30,0,0,0,26,127
MESH:D001321,3630,71,31,0,0,0,0,1,0,14,0,0,0,26,77
MESH:D001321,2055,2,7,1,0,15,0,0,0,22,0,0,0,2,51
MESH:D001321,6647,40,26,0,0,0,0,4,2,14,0,0,0,27,89
MESH:D001321,3586,38,27,0,0,0,0,3,5,40,0,0,0,30,143
MESH:D001321,2558,17,13,5,0,1,0,0,0,22,0,0,0,10,50
MESH:D001321,6999,21,22,3,0,0,0,1,3,7,1,0,0,8,44
MESH:D001321,3952,28,23,0,0,0,0,4,6,23,0,0,0,18,71
MESH:D001321,84466,1,5,4,0,0,0,5,0,9,0,0,0,1,20
MESH:D001321,1103,41,34,0,0,0,0,2,1,5,0,0,0,20,86
MESH:D001321,3552,50,18,0,0,0,0,3,3,54,0,0,0,36,179
MESH:D001321,920,47,27,0,0,0,0,2,2,24,0,0,0,30,129
MESH:D001321,4548,10,11,3,0,3,0,2,0,7,0,0,0,7,22
MESH:D001321,4684,13,15,1,0,1,0,4,5,25,0,0,0,10,45
MESH:D001321,79813,19,21,0,0,0,0,6,1,32,21,0,1,14,65
MESH:D001321,285195,15,17,0,3,3,0,1,1,41,8,0,2,14,85
MESH:D001321,5816,40,21,0,0,0,0,3,3,43,1,0,0,30,142
MESH:D001321,4010,3,7,3,0,0,0,4,3,7,0,0,0,2,10
MESH:D001321,3135,6,13,0,0,0,0,7,5,3,0,0,0,2,5
MESH:D001321,6334,10,8,5,0,1,0,0,0,59,24,1,0,9,93
MESH:D001321,3553,31,23,1,0,0,0,2,2,50,0,0,0,24,140
MESH:D001321,952,9,10,2,0,0,0,4,4,27,1,0,0,9,65
MESH:D001321,1621,12,16,0,0,0,0,6,4,11,0,0,0,3,14
MESH:D001321,6323,35,16,0,1,1,0,2,3,75,55,0,3,32,152
MESH:D001321,721,14,29,0,0,0,0,4,2,18,0,0,0,8,35
MESH:D001321,8828,10,13,4,0,0,0,0,3,21,2,0,0,7,38
MESH:D001321,23241,4,2,6,0,0,0,0,0,27,0,0,0,4,43
MESH:D001321,6688,13,22,0,0,0,0,5,2,11,1,0,1,9,59
MESH:D001321,57526,21,15,3,0,0,0,0,3,38,16,0,0,15,77
MESH:D001321,79587,17,21,0,0,0,0,5,1,3,0,0,0,10,58
MESH:D001321,7040,18,26,0,0,0,0,3,4,25,0,0,0,16,85
MESH:D001321,2688,23,17,0,0,0,0,4,4,3,0,0,0,7,19
MESH:D001321,2033,29,17,0,0,0,0,3,5,24,12,1,0,25,128
MESH:D001321,1312,30,18,0,0,1,0,3,2,40,0,0,0,17,117
MESH:D001321,2571,15,21,0,0,0,0,4,4,11,0,0,0,9,56
MESH:D001321,112476,23,20,0,0,1,0,3,3,29,10,0,0,19,93
MESH:D001321,6792,39,16,2,0,0,0,0,1,77,46,0,0,31,155
MESH:D001321,6863,13,19,0,0,0,0,4,5,8,0,0,0,8,27
MESH:D001321,7057,8,6,3,0,0,0,3,1,37,0,0,0,7,75
MESH:D001321,22829,9,19,1,0,1,0,3,2,14,3,0,0,7,30
MESH:D001321,7471,2,5,0,0,1,2,1,2,5,0,0,0,2,17
MESH:D001321,5617,38,15,0,0,0,0,3,2,8,0,0,0,16,56
MESH:D001321,220972,11,11,0,0,0,0,5,5,14,0,0,0,9,62
MESH:D001321,8573,12,8,3,0,3,0,0,0,40,19,1,3,10,73
MESH:D001321,348,20,25,0,0,0,0,2,4,3,0,0,0,6,10
MESH:D001321,2670,31,22,0,0,0,0,1,5,21,6,0,0,16,74
MESH:D001321,1814,16,9,1,0,1,0,3,3,36,0,0,0,12,59
MESH:D001321,2896,4,10,0,0,0,0,6,4,3,2,0,0,2,9
MESH:D001321,2069,24,18,0,0,0,0,3,3,13,0,0,0,10,45
MESH:D001321,54715,24,26,0,0,0,0,2,2,54,5,0,2,23,112
MESH:D001321,1636,7,6,2,0,0,1,1,0,25,0,0,0,4,42
MESH:D001321,152330,18,19,0,0,0,0,3,4,30,3,0,0,14,56
MESH:D001321,64221,3,4,5,0,0,0,0,0,3,1,0,0,3,14
MESH:D001321,5265,7,13,0,1,0,0,4,3,7,0,0,0,6,29
MESH:D001321,3690,15,24,0,0,1,0,2,3,46,1,0,0,13,108
MESH:D001321,6285,10,19,0,0,0,0,3,6,8,0,0,0,8,36
MESH:D001321,8831,33,19,0,0,4,0,0,0,99,23,1,6,26,181
MESH:D001321,4552,8,6,1,2,4,0,0,1,18,0,0,0,7,42
MESH:D001321,7018,18,15,0,0,0,0,4,2,6,0,0,0,9,23
MESH:D001321,222962,3,6,0,0,10,0,0,3,18,8,0,0,3,41
MESH:D001321,1742,28,17,0,0,2,0,2,0,48,1,0,0,22,134
MESH:D001321,121278,16,16,2,0,0,0,1,1,40,2,0,2,12,73
MESH:D001321,5775,26,22,0,0,2,0,1,1,11,0,0,0,19,118
MESH:D001321,1600,6,8,4,0,0,0,0,1,10,0,0,0,5,26
MESH:D001321,4129,12,12,0,0,3,0,3,2,20,2,0,0,9,47
MESH:D001321,145581,5,8,0,0,0,0,6,3,8,0,0,0,4,14
MESH:D001321,29108,36,31,0,0,0,0,0,0,3,0,0,0,11,57
MESH:D001321,2915,31,16,0,0,0,0,2,3,31,0,0,0,24,106
MESH:D001321,6925,17,14,0,0,0,0,4,2,32,13,0,2,12,68
MESH:D001321,1859,23,20,0,1,0,0,1,2,97,25,1,8,21,179
MESH:D001321,6095,16,30,0,0,0,0,1,3,33,0,0,0,14,84
MESH:D001321,773,9,6,3,0,0,0,1,2,17,11,0,1,7,44
MESH:D001321,847,29,24,0,0,0,0,1,2,5,0,0,0,18,75
MESH:D001321,213,35,18,0,0,0,0,1,3,3,0,0,0,14,30
MESH:D001321,1769,10,9,0,0,0,0,5,3,11,0,0,0,8,45
MESH:D001321,93664,10,15,0,0,0,0,4,3,11,1,0,0,6,32
MESH:D001321,6134,5,10,0,2,4,0,1,0,18,18,0,0,4,48
MESH:D001321,26585,23,31,0,0,0,0,1,0,41,0,0,0,21,115
MESH:D001321,9415,2,5,0,0,1,2,0,0,13,0,0,0,2,25
MESH:D001321,9037,10,18,0,0,0,0,3,4,20,0,0,0,9,44
MESH:D001321,22871,29,16,0,0,0,0,2,2,65,16,0,0,24,132
MESH:D001321,79811,20,25,0,0,0,0,1,3,22,0,0,0,11,48
MESH:D001321,1351,28,18,0,0,0,0,1,4,6,0,0,0,16,60
MESH:D001321,3077,3,7,2,0,3,0,1,1,19,2,0,0,3,37
MESH:D001321,6558,19,11,1,0,1,0,2,0,10,1,0,0,14,58
MESH:D001321,26960,19,15,0,0,0,0,2,5,27,2,0,3,12,60
MESH:D001321,128853,2,7,1,0,2,0,3,2,9,0,0,0,2,13
MESH:D001321,9732,7,12,2,0,0,0,2,0,26,1,0,0,7,52
MESH:D001321,23413,5,7,2,0,2,0,1,2,14,9,1,0,5,26
MESH:D001321,1917,8,7,0,0,4,1,0,0,34,8,0,0,6,48
MESH:D001321,158,23,14,0,0,5,0,0,0,45,15,1,0,15,87
MESH:D001321,100,9,10,1,0,3,0,1,2,8,0,0,0,5,20
MESH:D001321,2099,20,13,0,0,4,0,0,3,44,2,0,0,16,120
MESH:D001321,1750,5,10,0,0,2,0,3,4,6,0,0,0,5,30
MESH:D001321,4353,11,14,0,0,0,0,3,4,3,0,0,0,6,18
MESH:D001321,3751,6,9,0,0,5,0,2,1,32,2,0,0,5,56
MESH:D001321,6347,22,13,0,0,0,0,3,1,28,0,0,0,20,101
MESH:D001321,4099,5,11,0,0,0,0,4,4,16,0,0,0,5,29
MESH:D001321,57142,19,22,0,0,0,0,1,3,5,0,0,0,14,57
MESH:D001321,3439,7,7,0,0,0,0,5,2,7,0,0,0,6,24
MESH:D001321,3211,7,13,0,0,0,0,4,2,25,0,0,0,2,60
MESH:D001321,4879,6,11,0,0,0,0,4,3,7,0,0,0,6,32
MESH:D001321,2208,27,22,0,0,0,0,1,0,6,0,0,0,16,44
MESH:D001321,4698,3,4,3,0,0,0,1,1,13,0,0,0,2,17
MESH:D001321,10242,11,7,0,0,2,1,0,1,16,1,0,0,9,47
MESH:D001321,6853,11,7,0,0,5,0,1,2,26,17,3,0,10,63
MESH:D001321,4824,9,14,0,0,0,0,3,3,20,7,0,1,7,51
MESH:D001321,596,17,19,0,0,0,0,2,1,2,0,0,0,13,34
MESH:D001321,4709,20,19,0,0,0,0,2,0,15,0,0,0,14,54
MESH:D001321,491,5,8,0,0,6,0,1,1,52,0,0,0,5,74
MESH:D001321,4790,33,13,0,0,0,0,1,2,45,0,0,0,26,162
MESH:D001321,4152,6,5,1,0,3,0,2,0,18,7,0,0,4,42
MESH:D001321,547,9,5,0,0,8,0,0,0,12,4,2,0,7,21
MESH:D001321,10590,2,9,0,0,0,0,5,1,7,0,0,0,2,16
MESH:D001321,1956,7,12,0,0,0,0,3,4,12,0,0,0,6,27
MESH:D001321,65109,10,12,0,0,3,0,2,0,34,17,1,1,8,55
MESH:D001321,57468,13,6,1,2,0,0,0,1,24,0,0,0,9,69
MESH:D001321,925,26,10,1,0,0,0,1,0,10,0,0,0,15,80
MESH:D001321,2617,7,7,2,0,1,0,1,0,5,1,0,0,3,15
MESH:D001321,55628,3,7,0,0,3,0,3,1,15,0,0,0,3,24
MESH:D001321,139411,11,18,0,0,0,0,2,2,14,2,0,1,10,46
MESH:D001321,83992,4,6,1,0,0,0,3,2,13,6,0,0,3,22
MESH:D001321,1803,9,15,0,0,3,0,1,1,24,0,0,0,8,73
MESH:D001321,1482,7,12,0,0,0,0,3,3,30,14,0,0,7,62
MESH:D001321,7812,5,11,0,0,0,0,4,1,7,2,0,0,3,17
MESH:D001321,1813,34,9,0,1,0,0,0,1,58,1,0,0,25,126
MESH:D001321,8061,14,13,0,0,0,0,3,0,14,0,0,0,9,35
MESH:D001321,7422,14,9,0,0,0,0,3,2,7,0,0,0,9,31
MESH:D001321,4210,2,4,0,0,4,0,2,3,4,1,0,0,2,10
MESH:D001321,3064,13,15,0,0,0,0,2,2,21,1,0,0,9,42
MESH:D001321,4897,9,21,1,0,0,0,0,1,58,0,0,0,6,82
MESH:D001321,57057,2,3,3,0,0,0,0,2,7,5,1,0,1,13
MESH:D001321,11337,30,12,0,0,0,0,1,1,24,0,0,0,18,86
MESH:D001321,5071,8,9,0,0,0,0,3,3,20,1,0,0,8,32
MESH:D001321,10716,16,18,0,0,0,0,1,2,43,8,0,1,12,85
MESH:D001321,6854,2,4,3,0,0,0,0,1,9,3,0,0,1,11
MESH:D001321,10743,20,7,0,0,3,0,1,0,53,10,0,1,17,94
MESH:D001321,3146,8,16,0,0,0,0,2,2,14,0,0,0,7,28
MESH:D001321,2149,18,14,0,0,0,0,2,0,6,3,0,0,10,30
MESH:D001321,5111,8,8,0,0,0,0,3,3,1,0,0,0,4,7
MESH:D001321,7042,4,10,0,0,0,0,4,0,7,0,0,0,3,16
MESH:D001321,1749,7,10,0,0,0,0,3,2,9,0,0,0,5,32
MESH:D001321,5578,25,19,0,0,0,0,0,1,4,0,0,0,16,44
MESH:D001321,55777,23,18,0,0,1,0,0,0,70,11,0,7,17,117
MESH:D001321,9369,16,8,0,0,2,0,1,2,26,0,0,0,12,45
MESH:D001321,5879,11,13,0,1,0,0,1,1,27,2,0,0,10,53
MESH:D001321,151126,1,5,2,0,0,0,1,2,17,0,0,0,1,19
MESH:D001321,84282,1,3,0,0,3,1,0,0,8,0,0,0,1,13
MESH:D001321,373156,20,15,0,0,0,0,1,1,14,0,0,0,14,76
MESH:D001321,760,15,14,0,0,0,0,2,0,18,0,0,0,12,61
MESH:D001321,9379,13,11,0,0,2,0,1,1,28,3,0,0,10,63
MESH:D001321,4803,16,17,0,0,0,0,0,4,15,0,0,0,12,68
MESH:D001321,6469,16,17,0,0,0,0,1,1,23,0,0,0,11,74
MESH:D001321,1437,16,11,0,0,0,0,2,1,9,0,0,0,11,44
MESH:D001321,2741,3,2,3,0,0,0,0,0,8,1,1,0,3,8
MESH:D001321,2572,9,18,0,0,0,0,1,2,4,0,0,0,8,39
MESH:D001321,55626,2,6,1,0,0,0,2,2,8,0,0,0,2,16
MESH:D001321,1499,33,13,0,0,0,0,0,0,44,9,0,0,22,110
MESH:D001321,3350,23,11,0,0,0,0,1,1,8,0,0,0,15,43
MESH:D001321,7204,23,17,0,0,0,0,0,1,20,5,0,0,13,58
MESH:D001321,4312,3,1,1,0,0,1,0,0,1,0,0,0,2,3
MESH:D001321,64581,1,6,0,0,5,0,1,0,4,0,0,0,1,14
MESH:D001321,1760,5,5,0,0,0,0,3,3,10,0,0,0,5,22
MESH:D001321,2593,25,11,0,0,0,0,1,0,25,4,0,0,20,78
MESH:D001321,4915,13,14,0,0,0,0,1,2,20,0,0,0,11,46
MESH:D001321,367,21,13,0,0,0,0,1,0,22,2,0,0,11,44
MESH:D001321,1139,29,6,0,0,0,0,1,1,57,1,0,1,25,110
MESH:D001321,1356,22,16,0,0,0,0,0,1,5,0,0,0,10,22
MESH:D001321,288,17,9,0,0,0,0,2,0,32,7,0,1,14,61
MESH:D001321,2560,7,7,0,0,3,0,1,1,23,0,0,0,4,43
MESH:D001321,3126,7,5,0,0,0,0,3,2,0,0,0,0,0,0
MESH:D001321,973,10,13,0,0,0,0,1,3,9,0,0,0,6,40
MESH:D001321,27347,5,6,2,0,0,0,0,1,11,0,0,0,4,24
MESH:D001321,159371,13,9,0,0,0,0,2,1,0,0,0,0,6,21
MESH:D001321,3329,3,5,0,0,6,0,0,0,5,0,0,0,2,5
MESH:D001321,23096,16,9,0,0,0,0,2,0,28,13,1,0,13,56
MESH:D001321,5579,6,13,0,0,0,0,1,4,26,0,0,0,6,53
MESH:D001321,2903,21,12,0,0,0,0,1,0,32,8,0,1,19,83
MESH:D001321,4878,6,17,0,0,1,0,0,3,2,0,0,0,5,21
MESH:D001321,7291,11,16,0,0,0,0,1,1,14,0,0,0,8,42
MESH:D001321,5309,4,6,1,0,3,0,0,0,27,8,0,0,4,45
MESH:D001321,7099,17,10,0,0,0,0,1,2,14,0,0,0,13,60
MESH:D001321,3805,7,8,0,0,0,0,3,0,7,2,1,0,4,20
MESH:D001321,2169,5,3,0,0,0,0,3,3,5,0,0,0,4,19
MESH:D001321,683,5,3,0,0,1,1,0,0,19,1,0,0,4,43
MESH:D001321,1815,23,8,0,0,0,0,1,1,18,1,0,0,12,52
MESH:D001321,3558,28,13,0,0,0,0,0,0,20,0,0,0,20,77
MESH:D001321,51497,3,4,0,0,0,0,3,3,2,0,0,0,2,12
MESH:D001321,8829,3,2,0,0,1,1,0,1,4,0,0,0,2,8
MESH:D001321,57492,16,12,0,0,0,0,1,1,33,12,0,1,14,71
MESH:D001321,6374,1,9,0,0,0,0,3,1,3,0,0,0,1,9
MESH:D001321,1756,14,9,0,0,0,0,2,0,17,5,0,0,8,35
MESH:D001321,3567,9,6,0,0,0,0,3,0,10,0,0,0,8,35
MESH:D001321,921,4,11,0,0,0,0,2,2,8,0,0,0,3,19
MESH:D001321,6352,12,6,0,0,0,0,2,2,15,0,0,0,11,57
MESH:D001321,659,22,16,0,0,0,0,0,0,5,0,0,0,7,36
MESH:D001321,9370,13,13,0,0,0,0,1,1,1,0,0,0,6,11
MESH:D001321,50944,17,10,0,0,0,0,1,1,51,16,0,0,14,85
MESH:D001321,5080,17,10,0,0,0,0,1,1,28,11,0,0,11,54
MESH:D001321,9783,2,7,0,2,1,0,0,0,14,5,0,0,2,34
MESH:D001321,1012,10,8,0,0,0,0,2,1,20,0,0,0,8,34
MESH:D001321,5550,8,9,0,0,0,0,2,1,3,0,0,0,5,22
MESH:D001321,2006,8,11,0,0,0,0,1,3,4,0,0,0,4,10
MESH:D001321,6505,8,7,0,0,4,0,0,0,8,0,0,0,6,18
MESH:D001321,4139,8,9,0,0,2,0,0,3,10,0,0,0,5,20
MESH:D001321,2742,6,6,1,1,0,0,0,0,36,8,0,1,6,53
MESH:D001321,6535,31,9,0,0,0,0,0,0,44,10,0,0,19,70
MESH:D001321,2892,6,2,2,0,0,0,0,1,18,5,0,0,6,38
MESH:D001321,216,1,5,0,0,0,0,3,2,2,0,0,0,1,6
MESH:D001321,1977,14,15,0,0,1,0,0,0,21,0,0,0,10,46
MESH:D001321,1509,4,5,0,0,0,0,3,1,0,0,0,0,2,8
MESH:D001321,6622,17,9,0,0,0,0,1,1,16,0,0,0,12,51
MESH:D001321,6804,12,18,0,0,0,0,0,1,24,0,0,0,7,42
MESH:D001321,27255,10,9,0,0,0,0,2,0,22,0,0,0,9,47
MESH:D001321,8540,18,16,0,0,0,0,0,0,1,0,0,0,6,22
MESH:D001321,2026,13,9,0,0,0,0,1,2,20,0,0,0,11,71
MESH:D001321,3084,8,8,0,0,0,0,2,1,17,7,0,0,7,44
MESH:D001321,4233,8,6,0,0,1,0,1,3,15,0,0,0,7,27
MESH:D001321,763,3,5,2,0,0,0,0,0,9,3,0,0,2,11
MESH:D001321,170302,21,12,0,0,0,0,0,1,32,15,1,0,14,59
MESH:D001321,54206,1,8,0,0,0,0,2,3,0,0,0,0,0,0
MESH:D001321,6812,14,10,0,0,0,0,1,1,19,11,0,1,12,52
